,year,ID,r_c,r_r,r_poi,FAR
0,1,14354.0,0.4,0.3,0.3,2.2
1,1,14088.0,0.6,0.1,0.3,2.1
2,1,14715.0,0.6,0.3,0.1,1.8
3,1,14479.0,0.6,0.2,0.2,2.0
4,1,14518.0,0.2,0.6,0.2,1.8
5,1,14755.0,0.4,0.3,0.3,1.8
6,2,14076.0,0.4,0.3,0.3,1.9
7,2,14538.0,0.7,0.2,0.1,2.0
8,2,14060.0,0.4,0.3,0.3,1.8
9,2,14685.0,0.4,0.3,0.3,2.2
10,2,14852.0,0.4,0.3,0.3,2.0
11,2,14589.0,0.2,0.4,0.4,1.9
12,3,14766.0,0.5,0.2,0.3,2.0
13,3,14560.0,0.6,0.3,0.1,2.1
14,3,14844.0,0.2,0.7,0.1,2.0
15,3,14754.0,0.3,0.5,0.2,2.0
16,3,48.0,0.1,0.7,0.2,1.9
17,3,14624.0,0.5,0.2,0.3,2.1
18,4,14511.0,0.2,0.6,0.2,1.8
19,4,14590.0,0.6,0.2,0.2,1.8
20,4,14601.0,0.6,0.2,0.2,2.1
21,4,14564.0,0.5,0.2,0.3,1.8
22,4,14622.0,0.2,0.7,0.1,2.1
23,4,14726.0,0.4,0.2,0.4,2.1
24,5,14646.0,0.4,0.2,0.4,2.0
25,5,14665.0,0.2,0.6,0.2,1.8
26,5,14684.0,0.1,0.6,0.3,2.1
27,5,14647.0,0.4,0.2,0.4,2.1
28,5,14836.0,0.5,0.2,0.3,1.9
29,5,14543.0,0.3,0.3,0.4,1.8
30,6,14131.0,0.5,0.2,0.3,2.2
31,6,14077.0,0.1,0.6,0.3,2.0
32,6,14692.0,0.2,0.4,0.4,2.0
33,6,14756.0,0.3,0.3,0.4,1.8
34,6,14522.0,0.4,0.3,0.3,2.1
35,6,14352.0,0.3,0.3,0.4,2.0
36,7,14709.0,0.3,0.5,0.2,2.0
37,7,15559.0,0.2,0.6,0.2,2.1
38,7,15543.0,0.3,0.3,0.4,2.2
39,7,14353.0,0.7,0.2,0.1,2.0
40,7,14586.0,0.1,0.6,0.3,2.0
41,7,14621.0,0.1,0.7,0.2,2.0
42,8,14132.0,0.3,0.5,0.2,2.1
43,8,14501.0,0.6,0.3,0.1,2.2
44,8,14858.0,0.2,0.4,0.4,2.1
45,8,14526.0,0.4,0.3,0.3,2.0
46,8,14484.0,0.7,0.2,0.1,2.2
47,8,14837.0,0.7,0.2,0.1,1.8
48,9,14634.0,0.3,0.5,0.2,1.8
49,9,15554.0,0.6,0.1,0.3,1.8
50,9,14099.0,0.4,0.2,0.4,2.1
51,9,14333.0,0.6,0.1,0.3,1.8
52,9,14633.0,0.1,0.7,0.2,1.8
53,9,14720.0,0.3,0.3,0.4,2.0
54,10,14727.0,0.7,0.2,0.1,2.2
55,10,14481.0,0.4,0.2,0.4,2.0
56,10,14504.0,0.6,0.1,0.3,2.2
57,10,14806.0,0.2,0.6,0.2,2.0
58,10,15545.0,0.2,0.6,0.2,2.0
59,10,14653.0,0.6,0.3,0.1,2.2
60,11,14681.0,0.4,0.2,0.4,2.1
61,11,14628.0,0.2,0.4,0.4,2.1
62,11,15345.0,0.4,0.2,0.4,1.8
63,11,14117.0,0.2,0.4,0.4,2.2
64,11,14510.0,0.3,0.5,0.2,2.0
65,11,6377.0,0.4,0.3,0.3,2.0
66,12,14472.0,0.7,0.2,0.1,2.0
67,12,14605.0,0.6,0.1,0.3,1.9
68,12,14735.0,0.4,0.2,0.4,2.2
69,12,14496.0,0.2,0.6,0.2,2.2
70,12,14652.0,0.2,0.6,0.2,2.1
71,12,14513.0,0.2,0.7,0.1,1.8
