,year,ID,r_c,r_r,r_poi,FAR
0,1,14440.0,0.4,0.2,0.4,1.8
1,1,14954.0,0.6,0.1,0.3,2.2
2,1,14965.0,0.6,0.2,0.2,1.8
3,1,14769.0,0.6,0.1,0.3,1.9
4,1,15164.0,0.5,0.2,0.3,2.1
5,1,14396.0,0.6,0.2,0.2,2.2
6,1,14750.0,0.1,0.7,0.2,2.0
7,1,14838.0,0.3,0.5,0.2,2.2
8,1,14439.0,0.3,0.3,0.4,1.8
9,1,14544.0,0.3,0.3,0.4,2.0
10,1,14456.0,0.2,0.6,0.2,2.0
11,1,15210.0,0.6,0.2,0.2,2.1
12,1,14295.0,0.1,0.7,0.2,1.8
13,1,14646.0,0.4,0.2,0.4,1.8
14,1,14284.0,0.4,0.2,0.4,2.0
15,1,15184.0,0.6,0.3,0.1,1.9
16,1,14627.0,0.7,0.2,0.1,2.0
17,1,15175.0,0.4,0.2,0.4,2.1
18,1,14729.0,0.1,0.6,0.3,2.0
19,1,14125.0,0.2,0.7,0.1,2.1
20,1,14521.0,0.1,0.7,0.2,2.2
21,1,14124.0,0.4,0.2,0.4,1.8
22,1,15537.0,0.5,0.2,0.3,2.0
23,1,9303.0,0.7,0.2,0.1,2.0
24,1,14264.0,0.4,0.3,0.3,1.8
25,1,15064.0,0.4,0.2,0.4,2.0
26,1,14835.0,0.2,0.7,0.1,1.9
27,1,14966.0,0.7,0.2,0.1,1.8
28,1,14145.0,0.4,0.2,0.4,1.9
29,1,15289.0,0.2,0.4,0.4,2.2
30,2,14332.0,0.4,0.2,0.4,2.1
31,2,14683.0,0.6,0.3,0.1,2.0
32,2,15286.0,0.1,0.7,0.2,2.1
33,2,14080.0,0.1,0.7,0.2,2.0
34,2,15232.0,0.1,0.6,0.3,1.9
35,2,14911.0,0.4,0.2,0.4,2.2
36,2,14709.0,0.4,0.3,0.3,2.1
37,2,15338.0,0.1,0.7,0.2,1.8
38,2,15089.0,0.2,0.7,0.1,1.9
39,2,14072.0,0.1,0.7,0.2,1.9
40,2,14360.0,0.2,0.4,0.4,2.2
41,2,15183.0,0.4,0.3,0.3,2.1
42,2,14700.0,0.6,0.2,0.2,2.0
43,2,15374.0,0.2,0.7,0.1,2.0
44,2,14391.0,0.5,0.2,0.3,1.8
45,2,14071.0,0.3,0.3,0.4,1.8
46,2,14472.0,0.6,0.2,0.2,2.2
47,2,14786.0,0.5,0.2,0.3,2.1
48,2,15217.0,0.6,0.1,0.3,2.0
49,2,14446.0,0.3,0.3,0.4,1.8
50,2,14863.0,0.3,0.5,0.2,2.0
51,2,15065.0,0.4,0.3,0.3,2.1
52,2,15315.0,0.4,0.2,0.4,2.2
53,2,14302.0,0.6,0.3,0.1,1.9
54,2,15316.0,0.4,0.3,0.3,2.1
55,2,14497.0,0.1,0.6,0.3,2.0
56,2,9314.0,0.2,0.4,0.4,1.8
57,2,15545.0,0.7,0.2,0.1,1.9
58,2,15230.0,0.2,0.4,0.4,2.2
59,2,15260.0,0.7,0.2,0.1,1.8
60,3,14806.0,0.2,0.7,0.1,2.0
61,3,14263.0,0.4,0.3,0.3,1.8
62,3,14260.0,0.3,0.5,0.2,1.8
63,3,15118.0,0.4,0.2,0.4,1.9
64,3,15163.0,0.6,0.3,0.1,1.9
65,3,15151.0,0.2,0.7,0.1,2.0
66,3,14161.0,0.2,0.4,0.4,2.1
67,3,14172.0,0.6,0.1,0.3,2.0
68,3,15110.0,0.2,0.4,0.4,1.8
69,3,15298.0,0.2,0.7,0.1,2.0
70,3,14543.0,0.1,0.6,0.3,1.8
71,3,15054.0,0.4,0.3,0.3,2.1
72,3,14662.0,0.5,0.2,0.3,2.0
73,3,14799.0,0.4,0.2,0.4,2.1
74,3,14498.0,0.7,0.2,0.1,2.1
75,3,14742.0,0.3,0.3,0.4,2.1
76,3,15303.0,0.6,0.3,0.1,1.9
77,3,14952.0,0.3,0.5,0.2,1.9
78,3,15129.0,0.7,0.2,0.1,1.8
79,3,15207.0,0.4,0.2,0.4,1.9
80,3,14926.0,0.3,0.5,0.2,2.1
81,3,14032.0,0.2,0.4,0.4,2.2
82,3,14310.0,0.5,0.2,0.3,2.2
83,3,14522.0,0.6,0.3,0.1,2.1
84,3,14783.0,0.1,0.6,0.3,2.2
85,3,14251.0,0.4,0.3,0.3,2.0
86,3,15226.0,0.6,0.1,0.3,1.8
87,3,15206.0,0.4,0.2,0.4,1.9
88,3,14780.0,0.5,0.2,0.3,2.1
89,3,14035.0,0.3,0.5,0.2,2.1
90,4,14951.0,0.4,0.2,0.4,2.2
91,4,15382.0,0.4,0.2,0.4,1.9
92,4,15122.0,0.2,0.7,0.1,2.0
93,4,14658.0,0.4,0.2,0.4,2.2
94,4,15352.0,0.3,0.5,0.2,2.2
95,4,14612.0,0.6,0.1,0.3,2.1
96,4,15106.0,0.6,0.2,0.2,2.0
97,4,14879.0,0.1,0.6,0.3,1.9
98,4,14165.0,0.4,0.3,0.3,2.0
99,4,15302.0,0.7,0.2,0.1,2.1
100,4,14214.0,0.7,0.2,0.1,2.2
101,4,14405.0,0.3,0.3,0.4,1.8
102,4,14272.0,0.4,0.2,0.4,2.1
103,4,14969.0,0.1,0.7,0.2,2.0
104,4,14225.0,0.1,0.6,0.3,1.8
105,4,15359.0,0.2,0.7,0.1,2.0
106,4,15023.0,0.4,0.2,0.4,2.0
107,4,3584.0,0.2,0.4,0.4,1.8
108,4,14645.0,0.2,0.4,0.4,2.0
109,4,15074.0,0.2,0.4,0.4,2.0
110,4,14174.0,0.4,0.3,0.3,2.1
111,4,14925.0,0.3,0.3,0.4,2.0
112,4,14059.0,0.6,0.1,0.3,2.2
113,4,15318.0,0.3,0.3,0.4,1.9
114,4,14790.0,0.4,0.2,0.4,1.8
115,4,15546.0,0.7,0.2,0.1,2.1
116,4,15304.0,0.4,0.3,0.3,1.9
117,4,9324.0,0.3,0.3,0.4,2.0
118,4,9312.0,0.6,0.1,0.3,2.2
119,4,14034.0,0.6,0.3,0.1,1.9
120,5,14094.0,0.4,0.3,0.3,2.1
121,5,15044.0,0.1,0.6,0.3,2.0
122,5,14504.0,0.5,0.2,0.3,2.1
123,5,14873.0,0.4,0.2,0.4,1.8
124,5,15262.0,0.2,0.6,0.2,2.2
125,5,14757.0,0.4,0.2,0.4,2.1
126,5,14773.0,0.6,0.1,0.3,2.0
127,5,14992.0,0.7,0.2,0.1,1.8
128,5,14057.0,0.3,0.5,0.2,2.2
129,5,14770.0,0.3,0.5,0.2,1.9
130,5,14378.0,0.7,0.2,0.1,1.8
131,5,15201.0,0.3,0.3,0.4,2.1
132,5,15200.0,0.2,0.7,0.1,1.9
133,5,14307.0,0.6,0.3,0.1,2.0
134,5,15363.0,0.4,0.2,0.4,2.2
135,5,14113.0,0.6,0.3,0.1,1.8
136,5,14830.0,0.2,0.7,0.1,2.2
137,5,14150.0,0.2,0.7,0.1,2.2
138,5,14141.0,0.4,0.2,0.4,2.0
139,5,14092.0,0.2,0.6,0.2,1.8
