,year,ID,r_c,r_r,r_poi,FAR
0,1,14464.0,0.5,0.2,0.3,1.9
1,1,14583.0,0.6,0.2,0.2,2.2
2,1,14701.0,0.7,0.2,0.1,2.1
3,1,14393.0,0.6,0.1,0.3,1.9
4,1,14524.0,0.3,0.3,0.4,2.0
5,1,14721.0,0.3,0.3,0.4,2.1
6,1,15549.0,0.6,0.1,0.3,2.0
7,1,243.0,0.2,0.6,0.2,1.8
8,1,14530.0,0.6,0.2,0.2,1.9
9,1,14399.0,0.4,0.2,0.4,2.0
10,1,14090.0,0.2,0.4,0.4,2.2
11,1,14079.0,0.3,0.3,0.4,2.2
12,1,892.0,0.6,0.2,0.2,2.1
13,1,9495.0,0.4,0.3,0.3,2.2
14,1,14138.0,0.6,0.2,0.2,2.2
15,1,15536.0,0.6,0.2,0.2,2.0
16,1,14582.0,0.4,0.2,0.4,1.8
17,1,15541.0,0.3,0.5,0.2,2.2
18,1,14693.0,0.6,0.2,0.2,1.9
19,1,14601.0,0.4,0.2,0.4,2.1
20,1,14170.0,0.4,0.2,0.4,1.8
21,1,14720.0,0.3,0.3,0.4,2.2
22,1,15074.0,0.4,0.2,0.4,2.1
23,1,14876.0,0.7,0.2,0.1,2.2
24,1,14557.0,0.4,0.2,0.4,1.9
25,1,14304.0,0.4,0.3,0.3,1.8
26,1,14093.0,0.2,0.6,0.2,2.1
27,1,14309.0,0.6,0.1,0.3,1.9
28,1,14048.0,0.6,0.1,0.3,2.2
29,1,14474.0,0.6,0.3,0.1,2.2
30,2,14525.0,0.6,0.1,0.3,2.2
31,2,14475.0,0.5,0.2,0.3,2.2
32,2,14609.0,0.6,0.3,0.1,2.2
33,2,14392.0,0.6,0.1,0.3,2.1
34,2,14725.0,0.4,0.2,0.4,2.0
35,2,14605.0,0.6,0.2,0.2,1.8
36,2,15554.0,0.6,0.2,0.2,2.2
37,2,14483.0,0.4,0.2,0.4,2.2
38,2,15343.0,0.6,0.1,0.3,2.2
39,2,14684.0,0.1,0.6,0.3,1.9
40,2,12800.0,0.4,0.3,0.3,2.2
41,2,14140.0,0.6,0.1,0.3,1.8
42,2,14083.0,0.4,0.3,0.3,2.2
43,2,14080.0,0.4,0.2,0.4,2.2
44,2,14600.0,0.4,0.2,0.4,1.9
45,2,14539.0,0.5,0.2,0.3,2.2
46,2,14141.0,0.4,0.2,0.4,2.2
47,2,15544.0,0.6,0.3,0.1,2.2
48,2,14836.0,0.4,0.3,0.3,2.0
49,2,14311.0,0.6,0.1,0.3,2.2
50,2,14556.0,0.4,0.2,0.4,2.1
51,2,14259.0,0.6,0.1,0.3,1.9
